,SOURCE,TARGET,RATE
15595,3389,141,2
15596,614,141,1
15597,292,141,1
15598,2325,141,1
15599,1180,141,1
15600,751,141,1
15601,1370,141,1
15602,288,141,1
15603,321,141,1
15604,2406,141,1
15605,173,141,1
15606,1353,141,1
15607,141,458,2
15608,141,614,1
15609,141,292,1
15610,141,2325,1
15611,141,1180,1
15612,141,602,1
15613,141,751,1
15614,141,1370,1
15615,141,3389,1
15616,141,288,1
15617,141,321,1
15618,141,2406,1
15619,141,173,1
15620,141,1353,1
15621,141,7481,-10
15622,141,7591,-10
15623,172,142,5
15624,645,142,3
15625,517,142,3
15626,1039,142,3
15627,955,142,2
15628,259,142,2
15629,2236,142,2
15630,177,142,2
15631,1186,142,1
15632,280,142,1
15633,697,142,1
15634,951,142,1
15635,915,142,1
15636,329,142,1
15637,5342,142,1
15638,519,142,1
15639,2229,142,1
15640,1779,142,1
15641,1770,142,1
15642,1285,142,1
15643,550,142,1
15644,946,142,1
15645,255,142,1
15646,157,142,1
15647,272,142,-5
15648,142,172,3
15649,142,955,2
15650,142,259,2
15651,142,2236,2
15652,142,1039,2
15653,142,177,2
15654,142,1770,2
15655,142,1186,1
15656,142,645,1
15657,142,280,1
15658,142,517,1
15659,142,697,1
15660,142,951,1
15661,142,915,1
15662,142,329,1
15663,142,5342,1
15664,142,519,1
15665,142,2229,1
15666,142,1779,1
15667,142,1285,1
15668,142,550,1
15669,142,946,1
15670,142,255,1
15671,142,272,-10
15672,2905,143,10
15673,688,143,8
15674,696,143,3
15675,1026,143,3
15676,643,143,2
15677,3094,143,2
15678,1762,143,2
15679,1502,143,2
15680,452,143,2
15681,1144,143,2
15682,1357,143,1
15683,244,143,1
15684,199,143,1
15685,177,143,1
15686,1340,143,1
15687,2237,143,1
15688,550,143,1
15689,1500,143,1
15690,1285,143,1
15691,159,143,1
15692,143,688,5
15693,143,1026,3
15694,143,643,2
15695,143,696,2
15696,143,1502,2
15697,143,452,2
15698,143,1144,2
15699,143,1357,1
15700,143,244,1
15701,143,3094,1
15702,143,177,1
15703,143,1340,1
15704,143,2237,1
15705,143,1762,1
15706,143,550,1
15707,143,2905,1
15708,143,1500,1
15709,143,1285,1
15710,143,159,1
15711,143,7604,-10
15712,1193,144,6
15713,495,144,5
15714,349,144,5
15715,1377,144,5
15716,758,144,5
15717,235,144,4
15718,372,144,4
15719,390,144,3
15720,386,144,3
15721,198,144,3
15722,1561,144,2
15723,462,144,2
15724,1691,144,1
15725,3262,144,1
15726,283,144,1
15727,412,144,1
15728,1189,144,1
15729,144,372,6
15730,144,1193,6
15731,144,495,5
15732,144,235,5
15733,144,7415,5
15734,144,758,5
15735,144,349,3
15736,144,386,3
15737,144,198,3
15738,144,462,3
15739,144,1377,3
15740,144,390,2
15741,144,3369,2
15742,144,1561,2
15743,144,1888,2
15744,144,1189,2
15745,144,1691,1
15746,144,3262,1
15747,144,283,1
15748,144,412,1
15749,191,145,10
15750,227,145,10
15751,941,145,10
15752,318,145,10
15753,7335,145,9
15754,7560,145,6
15755,165,145,5
15756,2348,145,3
15757,188,145,3
15758,396,145,3
15759,159,145,3
15760,3384,145,2
15761,1550,145,2
15762,153,145,2
15763,824,145,1
15764,1378,145,1
15765,7334,145,1
15766,807,145,1
15767,348,145,1
15768,7403,145,1
15769,1761,145,1
15770,2857,145,1
15771,487,145,1
15772,272,145,1
15773,951,145,1
15774,737,145,1
15775,255,145,1
15776,1248,145,1
15777,1998,145,1
15778,150,145,1
15779,2469,145,1
15780,1915,145,1
15781,2456,145,1
15782,223,145,1
15783,1099,145,1
15784,897,145,-1
15785,2293,145,-1
15786,332,145,-1
15787,337,145,-3
15788,2336,145,-6
15789,201,145,-10
15790,506,145,-10
15791,381,145,-10
15792,7594,145,-10
15793,7565,145,-10
15794,7536,145,-10
15795,7517,145,-10
15796,5533,145,-10
15797,7440,145,-10
15798,7328,145,-10
15799,145,318,4
15800,145,2348,2
15801,145,165,2
15802,145,188,2
15803,145,1550,1
15804,145,3152,1
15805,145,483,1
15806,145,234,1
15807,145,469,1
15808,145,200,1
15809,145,396,1
15810,145,2251,1
15811,145,807,1
15812,145,1761,1
15813,145,487,1
15814,145,951,1
15815,145,737,1
15816,145,255,1
15817,145,1248,1
15818,145,1998,1
15819,145,150,1
15820,145,2469,1
15821,145,2456,1
15822,145,1611,1
15823,145,7327,1
15824,145,298,1
15825,145,153,1
15826,145,223,1
15827,145,1099,1
15828,145,7502,-1
15829,145,201,-1
15830,145,506,-1
15831,145,941,-1
15832,145,332,-1
15833,145,381,-1
15834,145,639,-1
15835,145,7550,-2
15836,145,7334,-5
15837,145,7588,-5
15838,145,7594,-10
15839,145,7440,-10
15840,145,7536,-10
15841,145,7517,-10
15842,145,5533,-10
15843,145,7565,-10
15844,145,7600,-10
15845,145,7593,-10
15846,145,7328,-10
15847,1510,146,5
15848,1852,146,3
15849,634,146,3
15850,541,146,2
15851,763,146,2
15852,2226,146,2
15853,277,146,2
15854,199,146,1
15855,1149,146,1
15856,2197,146,1
15857,1501,146,1
15858,2219,146,1
15859,2939,146,1
15860,2934,146,1
15861,1507,146,1
15862,2894,146,1
15863,346,146,1
15864,519,146,1
15865,946,146,1
15866,2168,146,1
15867,7603,146,1
15868,146,1852,3
15869,146,1510,3
15870,146,541,2
15871,146,763,2
15872,146,2226,2
15873,146,277,2
15874,146,634,2
15875,146,7603,2
15876,146,199,1
15877,146,2197,1
15878,146,1149,1
15879,146,1501,1
15880,146,2219,1
15881,146,2939,1
15882,146,2934,1
15883,146,1507,1
15884,146,2894,1
15885,146,346,1
15886,146,519,1
15887,146,946,1
15888,146,2168,1
15889,7604,147,10
15890,421,147,10
15891,690,147,8
15892,1456,147,5
15893,963,147,5
15894,1539,147,3
15895,187,147,3
15896,3115,147,2
15897,358,147,2
15898,147,421,10
15899,147,690,8
15900,147,223,8
15901,147,963,8
15902,147,358,3
15903,147,1539,2
15904,147,3115,1
15905,540,148,5
15906,840,148,4
15907,512,148,3
15908,380,148,2
15909,1995,148,2
15910,1913,148,2
15911,1600,148,2
15912,209,148,1
15913,313,148,1
15914,842,148,1
15915,1099,148,1
15916,152,148,1
15917,1401,148,1
15918,466,148,1
15919,1409,148,1
15920,768,148,1
15921,270,148,1
15922,439,148,1
15923,148,540,5
15924,148,840,4
15925,148,380,3
15926,148,512,3
15927,148,1995,2
15928,148,1913,2
15929,148,1600,2
15930,148,313,1
15931,148,1099,1
15932,148,152,1
15933,148,7327,1
15934,148,1401,1
15935,148,466,1
15936,148,1409,1
15937,148,768,1
15938,148,270,1
15939,148,439,1
15940,148,7603,-10
15941,1072,149,8
15942,169,149,3
15943,565,149,2
15944,155,149,2
15945,467,149,2
15946,974,149,1
15947,640,149,1
15948,1031,149,1
15949,485,149,1
15950,926,149,1
15951,1969,149,1
15952,226,149,1
15953,217,149,1
15954,182,149,1
15955,1951,149,1
15956,660,149,1
15957,536,149,1
15958,911,149,1
15959,293,149,1
15960,1094,149,1
15961,531,149,1
15962,2451,149,1
15963,237,149,1
15964,419,149,1
15965,2376,149,-1
15966,149,1072,5
15967,149,2294,2
15968,149,565,2
15969,149,467,2
15970,149,531,2
15971,149,974,1
15972,149,640,1
15973,149,485,1
15974,149,1969,1
15975,149,226,1
15976,149,169,1
15977,149,217,1
15978,149,155,1
15979,149,182,1
15980,149,1951,1
15981,149,660,1
15982,149,536,1
15983,149,911,1
15984,149,293,1
15985,149,1094,1
15986,149,2451,1
15987,149,237,1
15988,149,711,1
15989,149,419,1
15990,581,150,10
15991,1463,150,5
15992,272,150,2
15993,863,150,2
15994,1685,150,2
15995,299,150,2
15996,680,150,1
15997,154,150,1
15998,265,150,1
15999,2822,150,1
16000,193,150,1
16001,1427,150,1
16002,226,150,1
16003,515,150,1
16004,2545,150,1
16005,478,150,1
16006,2564,150,1
16007,1999,150,1
16008,403,150,1
16009,1647,150,1
16010,511,150,1
16011,473,150,1
16012,507,150,1
16013,1098,150,1
16014,1081,150,1
16015,222,150,-2
16016,7564,150,-10
16017,150,581,10
16018,150,7552,4
16019,150,1463,3
16020,150,1040,2
16021,150,863,2
16022,150,235,2
16023,150,1685,2
16024,150,299,2
16025,150,680,1
16026,150,154,1
16027,150,265,1
16028,150,2822,1
16029,150,193,1
16030,150,212,1
16031,150,1427,1
16032,150,226,1
16033,150,515,1
16034,150,2545,1
16035,150,478,1
16036,150,2564,1
16037,150,1999,1
16038,150,403,1
16039,150,1647,1
16040,150,660,1
16041,150,666,1
16042,150,511,1
16043,150,473,1
16044,150,507,1
16045,150,1098,1
16046,150,1081,1
16047,150,7599,-10
16048,150,7602,-10
16049,150,7601,-10
16050,150,7598,-10
16051,150,7604,-10
16052,150,7564,-10
16053,213,151,10
16054,808,151,10
16055,261,151,10
16056,218,151,8
16057,3277,151,2
16058,1867,151,2
16059,3338,151,1
16060,839,151,1
16061,2399,151,1
16062,1884,151,1
16063,2393,151,1
16064,194,151,1
16065,2383,151,1
16066,700,151,1
16067,285,151,1
16068,2971,151,1
16069,7340,151,-5
16070,151,213,10
16071,151,261,10
16072,151,808,10
16073,151,218,10
16074,151,3338,1
16075,151,839,1
16076,151,2399,1
16077,151,1884,1
16078,151,2393,1
16079,151,194,1
16080,151,2383,1
16081,151,700,1
16082,151,3277,1
16083,151,1867,1
16084,151,285,1
16085,151,2971,1
16086,151,7340,-2
16087,251,152,5
16088,216,152,2
16089,168,152,2
16090,626,152,1
16091,1691,152,1
16092,272,152,1
16093,7603,152,1
16094,672,152,1
16095,253,152,1
16096,908,152,1
16097,236,152,1
16098,988,152,1
16099,7552,152,1
16100,769,152,1
16101,1628,152,1
16102,512,152,1
16103,152,234,5
16104,152,251,5
16105,152,1691,2
16106,152,216,2
16107,152,672,2
16108,152,253,2
16109,152,168,2
16110,152,626,1
16111,152,188,1
16112,152,908,1
16113,152,236,1
16114,152,988,1
16115,152,7552,1
16116,152,153,1
16117,152,769,1
16118,152,512,1
16119,152,1628,1
16120,931,153,7
16121,2609,153,3
16122,482,153,2
16123,869,153,2
16124,1718,153,2
16125,253,153,2
16126,864,153,2
16127,226,153,2
16128,2248,153,1
16129,295,153,1
16130,507,153,1
16131,1465,153,1
16132,792,153,1
16133,154,153,1
16134,1692,153,1
16135,2639,153,1
16136,515,153,1
16137,1662,153,1
16138,2574,153,1
16139,670,153,1
16140,1665,153,1
16141,1603,153,1
16142,842,153,1
16143,153,226,3
16144,153,482,2
16145,153,1465,2
16146,153,869,2
16147,153,253,2
16148,153,931,2
16149,153,858,2
16150,153,2248,1
16151,153,295,1
16152,153,507,1
16153,153,792,1
16154,153,154,1
16155,153,864,1
16156,153,1692,1
16157,153,2639,1
16158,153,515,1
16159,153,2609,1
16160,153,1662,1
16161,153,670,1
16162,153,2574,1
16163,153,1665,1
16164,153,842,1
16165,5342,154,2
16166,219,154,1
16167,222,154,1
16168,290,154,1
16169,374,154,1
16170,177,154,1
16171,162,154,1
16172,876,154,1
16173,593,154,1
16174,231,154,1
16175,403,154,1
16176,7498,154,1
16177,425,154,1
16178,340,154,1
16179,467,154,1
16180,154,5342,2
16181,154,219,1
16182,154,222,1
16183,154,896,1
16184,154,290,1
16185,154,177,1
16186,154,162,1
16187,154,876,1
16188,154,7411,1
16189,154,593,1
16190,154,231,1
16191,154,403,1
16192,154,7498,1
16193,154,425,1
16194,154,441,1
16195,154,467,1
16196,154,270,1
16197,154,340,1
16198,154,7604,-10
16199,462,155,3
16200,544,155,2
16201,1683,155,2
16202,366,155,2
16203,367,155,2
16204,1468,155,1
16205,424,155,1
16206,203,155,1
16207,3169,155,1
16208,156,155,1
16209,645,155,1
16210,958,155,1
16211,545,155,1
16212,403,155,1
16213,2714,155,1
16214,853,155,1
16215,1453,155,1
16216,327,155,1
16217,155,366,3
16218,155,1468,2
16219,155,462,2
16220,155,544,2
16221,155,403,2
16222,155,622,2
16223,155,853,2
16224,155,424,1
16225,155,203,1
16226,155,958,1
16227,155,3169,1
16228,155,156,1
16229,155,645,1
16230,155,545,1
16231,155,2714,1
16232,155,1453,1
16233,155,217,1
16234,155,367,1
16235,155,327,1
16236,155,7415,-1
16237,155,7547,-10
16238,1842,156,2
16239,177,156,2
16240,591,156,2
16241,157,156,2
16242,320,156,1
16243,2377,156,1
16244,692,156,1
16245,289,156,1
16246,431,156,1
16247,198,156,1
16248,1027,156,1
16249,162,156,1
16250,455,156,1
16251,161,156,1
16252,1495,156,1
16253,256,156,1
16254,211,156,1
16255,2824,156,1
16256,2156,156,1
16257,4934,156,1
16258,156,7603,10
16259,156,1842,2
16260,156,7562,2
16261,156,1032,2
16262,156,639,2
16263,156,634,2
16264,156,1277,2
16265,156,256,2
16266,156,157,2
16267,156,1025,2
16268,156,2156,2
16269,156,2377,1
16270,156,692,1
16271,156,289,1
16272,156,431,1
16273,156,198,1
16274,156,177,1
16275,156,1027,1
16276,156,162,1
16277,156,591,1
16278,156,455,1
16279,156,1324,1
16280,156,161,1
16281,156,1495,1
16282,156,485,1
16283,156,211,1
16284,156,2824,1
16285,156,4934,1
16286,156,7604,-10
16287,7604,157,10
16288,216,157,7
16289,302,157,5
16290,2336,157,2
16291,334,157,2
16292,684,157,2
16293,204,157,2
16294,1561,157,1
16295,435,157,1
16296,7600,157,1
16297,166,157,1
16298,190,157,1
16299,2815,157,1
16300,589,157,1
16301,188,157,-1
16302,157,216,7
16303,157,2336,2
16304,157,334,2
16305,157,684,2
16306,157,204,2
16307,157,933,2
16308,157,7603,2
16309,157,1561,1
16310,157,435,1
16311,157,166,1
16312,157,190,1
16313,157,2815,1
16314,157,589,1
16315,157,7604,-10
16316,157,7600,-10
16317,248,158,4
16318,650,158,2
16319,904,158,1
16320,3386,158,1
16321,695,158,1
16322,397,158,1
16323,345,158,1
16324,158,248,10
16325,158,650,2
16326,158,904,1
16327,158,3386,1
16328,158,695,1
16329,158,397,1
16330,158,345,1
16331,7603,159,9
16332,444,159,1
16333,1234,159,1
16334,7402,159,1
16335,7565,159,-10
16336,7536,159,-10
16337,7517,159,-10
16338,159,272,10
16339,159,1140,1
16340,159,1099,1
16341,159,444,1
16342,159,1234,1
16343,159,7402,1
16344,159,7565,-10
16345,159,7589,-10
16346,7579,160,5
16347,952,160,4
16348,1845,160,3
16349,817,160,1
16350,945,160,1
16351,160,294,10
16352,160,7579,5
16353,160,952,4
16354,160,1845,3
16355,160,817,1
16356,160,945,1
16357,550,161,3
16358,260,161,2
16359,1322,161,2
16360,635,161,2
16361,1022,161,2
16362,204,161,2
16363,7600,161,1
16364,695,161,1
16365,1324,161,1
16366,1039,161,1
16367,623,161,1
16368,454,161,1
16369,2213,161,1
16370,592,161,1
16371,2209,161,1
16372,1765,161,1
16373,1770,161,1
16374,1505,161,1
16375,520,161,1
16376,690,161,1
16377,1494,161,1
16378,1140,161,1
16379,798,161,1
16380,1313,161,1
16381,188,161,-1
16382,161,550,4
16383,161,635,3
16384,161,260,2
16385,161,1322,2
16386,161,1022,2
16387,161,7600,1
16388,161,695,1
16389,161,1324,1
16390,161,1039,1
16391,161,623,1
16392,161,454,1
16393,161,2213,1
16394,161,592,1
16395,161,1765,1
16396,161,2209,1
16397,161,1770,1
16398,161,1505,1
16399,161,520,1
16400,161,690,1
16401,161,1494,1
16402,161,204,1
16403,161,1140,1
16404,161,1313,1
16405,161,798,-1
16406,177,162,5
16407,1046,162,4
16408,1518,162,3
16409,964,162,3
16410,803,162,2
16411,1322,162,2
16412,208,162,1
16413,197,162,1
16414,287,162,1
16415,2990,162,1
16416,331,162,1
16417,295,162,1
16418,228,162,1
16419,3025,162,1
16420,1167,162,1
16421,2258,162,1
16422,1523,162,1
16423,162,177,5
16424,162,1046,4
16425,162,287,2
16426,162,208,1
16427,162,803,1
16428,162,2990,1
16429,162,1322,1
16430,162,295,1
16431,162,331,1
16432,162,228,1
16433,162,3025,1
16434,162,964,1
16435,162,1167,1
16436,162,2258,1
16437,162,1523,1
16438,398,163,3
16439,249,163,1
16440,375,163,1
16441,528,163,1
16442,1586,163,1
16443,416,163,1
16444,650,163,1
16445,462,163,1
16446,397,163,1
16447,1774,163,1
16448,219,163,1
16449,163,165,10
16450,163,398,3
16451,163,249,1
16452,163,375,1
16453,163,416,1
16454,163,650,1
16455,163,462,1
16456,163,397,1
16457,163,1774,1
16458,163,7560,-10
16459,279,164,3
16460,824,164,3
16461,281,164,2
16462,900,164,2
16463,2336,164,2
16464,174,164,2
16465,376,164,1
16466,192,164,1
16467,1387,164,1
16468,1386,164,1
16469,375,164,1
16470,269,164,1
16471,761,164,1
16472,1393,164,-1
16473,164,837,10
16474,164,835,10
16475,164,199,2
16476,164,174,2
16477,164,1904,1
16478,164,279,1
16479,164,375,1
16480,164,269,1
16481,164,761,1
16482,164,1393,-1
16483,7560,165,3
16484,188,165,3
16485,7335,165,2
16486,647,165,2
16487,1691,165,2
16488,3372,165,1
16489,489,165,1
16490,223,165,1
16491,165,188,6
16492,165,407,5
16493,165,489,3
16494,165,647,2
16495,165,223,1
16496,165,7161,-1
16497,7604,166,10
16498,412,166,5
16499,491,166,5
16500,177,166,4
16501,552,166,3
16502,2246,166,2
16503,2240,166,2
16504,1514,166,2
16505,5342,166,2
16506,390,166,2
16507,329,166,2
16508,347,166,2
16509,2244,166,1
16510,695,166,1
16511,1785,166,1
16512,2995,166,1
16513,1164,166,1
16514,278,166,1
16515,1154,166,1
16516,205,166,1
16517,2965,166,1
16518,1777,166,1
16519,553,166,1
16520,1020,166,1
16521,548,166,1
16522,7536,166,-10
16523,7517,166,-10
16524,5533,166,-10
16525,7565,166,-10
16526,166,177,8
16527,166,491,5
16528,166,995,4
16529,166,5342,3
16530,166,552,3
16531,166,2246,2
16532,166,2240,2
16533,166,1514,2
16534,166,1786,2
16535,166,390,2
16536,166,329,2
16537,166,347,2
16538,166,2244,1
16539,166,846,1
16540,166,1797,1
16541,166,695,1
16542,166,2995,1
16543,166,1164,1
16544,166,278,1
16545,166,1154,1
16546,166,205,1
16547,166,412,1
16548,166,2965,1
16549,166,7588,1
16550,166,1777,1
16551,166,553,1
16552,166,7415,1
16553,166,272,1
16554,166,1020,1
16555,166,548,1
16556,166,7603,-7
16557,166,7517,-10
16558,166,7536,-10
16559,166,5533,-10
16560,166,7565,-10
16561,183,167,5
16562,540,167,3
16563,447,167,3
16564,7564,167,3
16565,1264,167,2
16566,369,167,2
16567,619,167,2
16568,419,167,2
16569,2659,167,1
16570,357,167,1
16571,328,167,1
16572,1638,167,1
16573,263,167,1
16574,382,167,1
16575,777,167,1
16576,986,167,1
16577,274,167,1
16578,237,167,1
16579,167,7564,4
16580,167,447,3
16581,167,1264,2
16582,167,1638,2
16583,167,619,2
16584,167,183,2
16585,167,419,2
16586,167,237,2
16587,167,2659,1
16588,167,357,1
16589,167,1655,1
16590,167,369,1
16591,167,541,1
16592,167,328,1
16593,167,540,1
16594,167,263,1
16595,167,382,1
16596,167,777,1
16597,167,986,1
16598,167,1964,1
16599,167,274,1
16600,323,168,6
16601,591,168,2
16602,193,168,2
16603,772,168,2
16604,168,323,2
16605,168,996,2
16606,168,591,1
16607,168,7328,1
16608,168,772,1
16609,168,439,1
16610,168,7602,-10
16611,168,7601,-10
16612,168,7599,-10
16613,168,7598,-10
16614,168,7604,-10
16615,1245,169,5
16616,215,169,5
16617,447,169,4
16618,183,169,3
16619,7564,169,3
16620,1668,169,2
16621,175,169,2
16622,1003,169,2
16623,182,169,2
16624,209,169,2
16625,240,169,1
16626,202,169,1
16627,672,169,1
16628,1210,169,1
16629,668,169,1
16630,365,169,1
16631,169,1245,5
16632,169,858,5
16633,169,7564,5
16634,169,447,5
16635,169,215,5
16636,169,1682,3
16637,169,240,3
16638,169,202,3
16639,169,1439,3
16640,169,183,3
16641,169,672,3
16642,169,1668,3
16643,169,1210,3
16644,169,182,3
16645,169,175,3
16646,169,668,3
16647,169,1003,3
16648,169,365,3
16649,169,209,2
16650,286,170,10
16651,633,170,8
16652,686,170,4
16653,1527,170,2
16654,2264,170,2
16655,588,170,2
16656,185,170,1
16657,1805,170,1
16658,960,170,1
16659,2224,170,1
16660,2179,170,1
16661,482,170,1
16662,370,170,1
16663,1137,170,1
16664,272,170,-3
16665,170,633,5
16666,170,286,5
16667,170,686,4
16668,170,1527,3
16669,170,1961,2
16670,170,2264,2
16671,170,370,2
16672,170,588,2
16673,170,185,1
16674,170,1805,1
16675,170,960,1
16676,170,2224,1
16677,170,2179,1
16678,170,482,1
16679,170,1137,1
16680,170,272,-3
16681,170,7604,-10
16682,3248,171,8
16683,491,171,5
16684,824,171,3
16685,192,171,2
16686,2309,171,2
16687,1738,171,2
16688,522,171,2
16689,1035,171,1
16690,171,522,2
16691,171,3248,1
16692,171,1738,1
16693,171,1035,1
16694,555,172,3
16695,214,172,3
16696,1190,172,2
16697,2342,172,2
16698,177,172,2
16699,262,172,1
16700,413,172,1
16701,326,172,1
16702,641,172,1
16703,493,172,1
16704,701,172,1
16705,1173,172,1
16706,491,172,1
16707,205,172,1
16708,5342,172,1
16709,1327,172,1
16710,172,555,8
16711,172,214,3
16712,172,177,2
16713,172,262,1
16714,172,413,1
16715,172,1190,1
16716,172,2342,1
16717,172,641,1
16718,172,493,1
16719,172,701,1
16720,172,1173,1
16721,172,491,1
16722,172,205,1
16723,172,5342,1
16724,172,1327,1
16725,172,7604,-10
16726,3337,173,10
16727,245,173,7
16728,2392,173,2
16729,174,173,2
16730,222,173,1
16731,363,173,1
16732,376,173,1
16733,1370,173,1
16734,207,173,1
16735,398,173,1
16736,412,173,1
16737,666,173,1
16738,602,173,1
16739,496,173,1
16740,1032,173,1
16741,2373,173,1
16742,1837,173,1
16743,173,245,7
16744,173,2392,2
16745,173,174,2
16746,173,222,1
16747,173,191,1
16748,173,1841,1
16749,173,363,1
16750,173,7398,1
16751,173,376,1
16752,173,1370,1
16753,173,207,1
16754,173,398,1
16755,173,362,1
16756,173,3337,1
16757,173,602,1
16758,173,496,1
16759,173,1032,1
16760,173,2373,1
16761,173,1837,1
16762,173,7559,-10
16763,173,7567,-10
16764,266,174,2
16765,7595,174,2
16766,177,174,2
16767,822,174,1
16768,280,174,1
16769,391,174,1
16770,315,174,1
16771,174,1160,2
16772,174,266,2
16773,174,7591,1
16774,174,822,1
16775,174,262,1
16776,174,580,1
16777,174,280,1
16778,174,391,1
16779,174,315,1
16780,174,7343,-1
16781,174,775,-1
16782,174,7595,-1
16783,174,185,-10
16784,174,177,-10
16785,3516,175,3
16786,1136,175,2
16787,1965,175,2
16788,300,175,2
16789,449,175,2
16790,182,175,2
16791,368,175,2
16792,326,175,2
16793,313,175,2
16794,236,175,2
16795,438,175,1
16796,256,175,1
16797,210,175,1
16798,217,175,1
16799,404,175,1
16800,7589,175,1
16801,293,175,1
16802,175,438,5
16803,175,3516,3
16804,175,449,2
16805,175,182,2
16806,175,368,2
16807,175,326,2
16808,175,313,2
16809,175,236,2
16810,175,256,1
16811,175,1136,1
16812,175,210,1
16813,175,1965,1
16814,175,300,1
16815,175,217,1
16816,175,404,1
16817,175,7589,1
16818,175,293,1
16819,7603,176,7
16820,1299,176,6
16821,1333,176,5
16822,740,176,5
16823,304,176,5
16824,209,176,4
16825,302,176,3
16826,390,176,3
16827,267,176,2
16828,518,176,2
16829,7518,176,1
16830,350,176,1
16831,553,176,1
16832,2857,176,1
16833,2634,176,-1
16834,491,176,-1
16835,1134,176,-10
16836,196,176,-10
16837,176,1299,5
